Date,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerName,CustomerEmail,CustomerAddress,CustomerPhone,CustomerSegment,SupplierName,SupplierLocation,SupplierContact,ShipperName,ShippingMethod,QuantitySold,TotalAmount,DiscountAmount,NetAmount,StockReceived,StockSold,StockOnHand
2022-04-29,Shannon,Home & Garden,Gardening Tools,68.01,Timothy Brown,jared28@example.com,"817 Simpson Light Suite 841, East Michaelshire, ND 30163",249.593.6004x911,Bronze,Soto-Rivera,West Denise,805-650-6257x5876,and Sons,Air,42,2856.42,9.69,2846.73,95,43,52
2023-01-09,Shawn,Electronics,Headphones,InvalidPrice,John Mack,yfloyd@example.net,"40411 Matthew Spur, Lake Michael, KS 99722",473-503-0435,Silver,Campos-Murillo,Lawsontown,822-222-4939,Ltd,Sea,78,35965.02,72.96,35892.06,469,370,99
2023-03-31,Wanda,Toys,Educational,26861.0,Daisy Mckenzie,barrondavid@example.com,"77537 Edward Lodge Suite 444, South Jennifer, OK 53382",994.556.6007x962,Bronze,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Air,31,8326.91,42.73,8284.18,132,20,112
2022-04-01,Katie,Books,Non-fiction,642.11,Daniel Coleman,phatfield@example.net,"759 Bethany Mountains, North James, AS 80461",(301)372-7558x4232,Gold,King-Rodriguez,South Lindatown,7724600682,Group,Sea,84,53937.24,19.75,53917.49,68,57,11
2022-09-09,Elizabeth,InvalidCategory,Shirt,840.19,James Richards,mooredale@example.org,"42679 Julie Glen Apt. 718, Port Jason, AS 23622",(913)835-0639x045,Gold,Lee-Miller,South Emilyview,+1-588-750-7646,Inc,Ground,58,48731.02,127.95,48603.07000000001,276,33,243
2022-03-30,Robert,Electronics,Mobile,847.43,Randy Brooks,tuckerlaura@example.org,"86693 Brian Tunnel, North Ryanton, KY 86868",969.351.4078x917,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,and Sons,Ground,56,47456.08,248.13,47207.95,111,33,78
2023-06-12,Angela,Toys,Action Figures,InvalidPrice,Alicia Harris,walkerrachel@example.org,"22945 Colin Tunnel, Larryshire, AZ 57403",749-397-4305x39399,Silver,King-Rodriguez,South Lindatown,7724600682,LLC,Air,50,19328.5,43.15,19285.35,453,369,84
2022-08-13,Kristine,InvalidCategory,Headphones,99999.99,Stephanie Kennedy,julie59@example.org,"159 Heather Summit Suite 409, East Ashley, CT 49986",001-617-721-7293,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,LLC,Air,83,18992.06,61.57,18930.49,175,55,120
2023-09-18,Kristine,Electronics,Headphones,228.82,William Mitchell,jamescrawford@example.com,"USNV Gutierrez, FPO AE 87176",(824)967-1631x1842,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Ltd,Ground,62,14186.84,25.99,14160.85,398,97,301
2022-01-01,NonExistentProduct,Toys,Educational,268.61,Isaiah Garcia,debraowens@example.com,"PSC 7569, Box 6521, APO AE 29927",913-779-4447x084,Gold,King-Rodriguez,South Lindatown,,PLC,Sea,86,23100.460000000003,40.86,23059.6,150,71,79
2023-08-03,Kristine,Electronics,Headphones,22882.0,Christopher Ruiz,galvankenneth@example.com,"7863 Amanda Common Apt. 165, West Davidshire, GU 15380",001-369-266-3049x029,Gold,Campos-Murillo,Lawsontown,822-222-4939,Inc,Air,73,16703.86,44.26,16659.600000000002,92,22,70
2023-06-09,Wanda,Toys,Educational,268.61,Gloria Carter,mark19@example.org,"00355 Bates Vista, North Brookeberg, MT 92746",(327)905-9104,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,LLC,Ground,60,16116.6,10.2,16106.4,165,23,142
2023-09-21,Wanda,Toys,Educational,InvalidPrice,Paul Young,justin51@example.net,"692 Larry Brooks, Hawkinsport, FM 95659",935.728.4665x061,Bronze,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Inc,Ground,98,26323.78,35.17,26288.610000000004,346,40,306
2021-10-03,Michael,Toys,Dolls,46.23,Heidi Pena,jeremiahrussell@example.com,"892 Sanchez Cove Apt. 236, Coffeyshire, VI 62566",548.979.2077x890,Gold,Higgins and Sons,West Johnbury,230-568-4141,and Sons,Ground,56,2588.88,11.44,2577.44,211,15,196
2023-09-11,Angela,Toys,Action Figures,InvalidPrice,Theresa Barnes,ellismargaret@example.com,"54311 Marshall Streets Apt. 038, South Tommyberg, RI 73623",880.277.1918,Silver,King-Rodriguez,South Lindatown,7724600682,PLC,Sea,64,24740.48,59.1,24681.38,362,310,52
2023-02-16,Justin,Electronics,Headphones,660.05,Madison Ruiz,janet73@example.org,"124 Montoya Vista Apt. 485, Sarahshire, CO 14890",7127391110,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Group,Ground,88,58084.4,6.07,58078.33,432,346,86
07-31-2023,Robert,Electronics,Mobile,847.43,Rachel Russell,tyler81@example.org,"77192 Jocelyn Highway Apt. 526, Rachelshire, AZ 10019",2793106274,Gold,"Gilbert, Miller and Lee",Lake Juanland,,LLC,Ground,38,32202.34,172.37,32029.97,257,114,143
2022-10-21,NonExistentProduct,Books,Fiction,433.1,Jennifer Parker,,"310 Gregory Port Apt. 707, Grantbury, ND 33478",001-805-348-3076x1362,Gold,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,and Sons,Ground,3,1299.3000000000002,57.5,1241.8000000000002,136,86,50
10-12-2021,Jamie,Books,Fiction,0.01,Tammy Hawkins,holly40@example.org,"2079 Catherine Gateway, East Darryltown, AS 68240",505.927.3467,Bronze,Higgins and Sons,West Johnbury,230-568-4141,Group,Sea,46,42793.8,128.54,42665.26,86,70,16
2021-12-25,Amy,Home & Garden,Decor,InvalidPrice,Jennifer Harris,angela28@example.com,"363 James Cliffs Suite 205, East Carolport, HI 10282",3679060094,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Group,Ground,71,25844.71,10.43,25834.28,266,176,90
2023-09-07,Marvin,Clothing,Shirt,995.13,Casey Trevino,madeline88@example.org,"62752 Perry Locks Suite 653, Jenniferport, MA 80145",439-906-8784,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Ground,55,54732.15,66.32,54665.83,236,57,179
2022-07-12,Anthony,Books,Academic,69339.0,Charles Russell,,"754 Thompson Crossroad, Patricktown, MT 40696",001-605-553-1703x92212,Silver,Brown-Miller,Seanfort,(502)758-2166,Group,Sea,57,39523.23,159.26,39363.97,367,187,180
2022-03-21,NonExistentProduct,Home & Garden,Gardening Tools,68.01,Barry Aguilar III,evan10@example.net,"008 Hunt Tunnel, Dunnshire, PW 12548",+1-661-604-5888x9143,Silver,Higgins and Sons,West Johnbury,230-568-4141,Inc,Ground,35,2380.3500000000004,0.13,2380.2200000000003,351,200,151
2023-07-01,NonExistentProduct,Toys,Action Figures,386.57,Katie Young,vgray@example.com,"1823 Eric Row Apt. 552, Wilsonbury, DC 19482",895.471.9626x50074,Gold,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Ltd,Ground,87,33631.59,10.72,33620.869999999995,426,34,392
2022-04-16,Michael,Toys,Dolls,99999.99,Heather Day,danielwilliams@example.net,"96481 Guerrero Rapid, Danielshire, WA 24436",(211)785-5621x35015,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Inc,Sea,42,1941.66,10.21,1931.45,177,48,129
2023-02-23,Nathaniel,Electronics,Camera,652.35,Kathleen Haley,jessica82@example.net,"243 Arroyo Branch Suite 642, North Ryanstad, IN 21941",4506464519,Bronze,Higgins and Sons,West Johnbury,230-568-4141,PLC,Sea,31,20222.85,31.2,20191.65,72,55,17
2022-12-12,NonExistentProduct,Toys,Dolls,46.23,Timothy Johnson,,"5854 Joshua Parks Suite 026, Hansenbury, CO 86714",+1-834-415-0266x901,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,,and Sons,Air,15,693.4499999999999,11.34,682.1099999999999,283,235,48
2023-05-07,Pamela,InvalidCategory,Headphones,65111.0,Mary Pearson,,"8399 Brittany Walks, North Zacharyville, MS 65478",001-836-462-4946x5360,Bronze,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,and Sons,Air,82,53391.02,70.2,53320.82000000001,449,341,108
2022-09-05,Kristine,Electronics,Headphones,228.82,Kayla Lewis,seanmurphy@example.com,"Unit 9950 Box 5991, DPO AA 64116",569.843.9979x67365,Gold,Higgins and Sons,West Johnbury,230-568-4141,Ltd,Air,39,8923.98,67.54,8856.439999999999,260,97,163
06-18-2022,Michael,Toys,Dolls,46.23,Roger Freeman,dennisjones@example.com,"7420 Barbara Village Apt. 725, North Nicolemouth, GU 09256",225-881-3345,Gold,Randall-Ballard,Popeport,933.564.7029x6917,Group,Air,13,600.99,10.49,590.5,461,58,403
2022-07-15,Nathaniel,Electronics,Camera,652.35,Brandy Warren,bjimenez@example.net,"PSC 4558, Box 3851, APO AE 02912",(763)783-7665x5975,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,Ltd,Ground,26,16961.100000000002,153.45,16807.65,338,89,249
2022-01-10,Pamela,Electronics,Headphones,651.11,Tina Hill,hannah06@example.net,"4851 Nguyen Camp, New Angelaland, IN 27157",208.405.9635x697,Silver,Peck Group,West Lindafurt,+1-838-976-6137,and Sons,Ground,21,13673.31,143.68,13529.63,389,232,157
10-26-2022,Amy,Home & Garden,Decor,364.01,Natasha Pearson,zmiller@example.org,"209 Pedro Extensions Suite 631, Turnerport, WV 20215",(586)258-7514x948,Silver,White and Sons,West Scott,288-572-7043,PLC,Ground,11,4004.11,41.7,3962.41,237,123,114
2021-12-25,Wanda,Toys,Educational,26861.0,Sharon James DVM,santanajennifer@example.org,"6915 Sharon Springs Suite 055, Port Susanton, ND 45930",(373)893-6435,Gold,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,PLC,Ground,19,5103.59,57.31,5046.28,366,316,50
2022-07-22,Katie,Books,Non-fiction,99999.99,William Butler,bradleyrodriguez@example.com,"55362 Tammy Stream, North Andrea, RI 14802",+1-375-417-2893x42913,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Group,Ground,72,46231.92,89.48,46142.44,413,194,219
2022-07-25,Marvin,Clothing,Shirt,InvalidPrice,Judy Lee,daniel12@example.org,"6937 Jonathon Shore, Jessicahaven, UT 72485",936.782.9937x6605,Gold,Lee-Miller,South Emilyview,+1-588-750-7646,Ltd,Ground,75,74634.75,68.5,74566.25,471,259,212
2022-07-30,Martha,Books,Fiction,433.1,Vicki Adams,timothytran@example.net,"0124 Marquez Walks Suite 151, Port Rebekahburgh, KS 19550",7282380980,Bronze,Peck Group,West Lindafurt,+1-838-976-6137,Ltd,Sea,37,16024.7,42.01,15982.69,226,120,106
08-02-2022,Wanda,InvalidCategory,Educational,268.61,Jennifer Taylor MD,zsmith@example.com,"49501 Richards Mall, Jamesburgh, AZ 16356",(841)543-2119,Bronze,White and Sons,West Scott,288-572-7043,Inc,Air,96,25786.56,37.69,25748.870000000003,438,99,339
2023-05-17,Cynthia,Electronics,Headphones,InvalidPrice,Donna Harper,eallen@example.com,"774 Clarke Extension, Port Pennyfort, SD 03224",719.526.4451x6151,Gold,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Inc,Sea,65,56735.25,63.42,56671.83,324,307,17
2021-12-24,Wanda,Toys,Educational,InvalidPrice,Brandon Evans,potterkristen@example.org,"70071 Simon Avenue, East Patrick, DC 55099",426-395-5792x654,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Group,Sea,21,5640.81,31.39,5609.42,253,103,150
2023-07-25,NonExistentProduct,Toys,Dolls,46.23,William Reese,scottjames@example.net,"88780 Sara Bridge, Georgebury, OK 61264",457.800.6680,Bronze,Soto-Rivera,West Denise,805-650-6257x5876,Ltd,Sea,96,4438.08,0.51,4437.57,85,37,48
2023-01-17,Martha,Books,Fiction,433.1,Brandy Burton,,"64991 Christine Landing, Martinezstad, MO 28147",443.938.7697,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Group,Air,42,18190.2,28.79,18161.41,299,242,57
2023-08-31,Marvin,Clothing,Shirt,995.13,Jasmine Long,lunadawn@example.net,"53367 Nicole Cove, Cynthiafurt, UT 12822",8522021252,Silver,Campos-Murillo,Lawsontown,822-222-4939,and Sons,Sea,48,47766.24,174.07,47592.17,232,52,180
2022-06-02,Michael,Toys,Dolls,46.23,Chris Navarro,adrianromero@example.org,"Unit 8226 Box 5441, DPO AA 07632",618-510-2190x2323,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Air,20,924.6,4.61,919.99,264,123,141
2023-09-27,Marvin,Clothing,Shirt,995.13,Sandra Barker,fisheraaron@example.org,"06065 Carol Isle Suite 162, Maciasborough, OR 53942",(460)763-6264,Gold,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Ltd,Sea,84,83590.92,185.26,83405.66,455,385,70
2022-03-30,Shawn,Electronics,Headphones,InvalidPrice,Barbara Wells,kristendavis@example.com,"4677 Armstrong Way, New Katherine, PA 32911",934.266.3901x965,Silver,Campos-Murillo,Lawsontown,822-222-4939,LLC,Sea,25,11527.25,133.68,11393.57,232,133,99
2022-11-14,Justin,Electronics,Headphones,660.05,Hannah Noble,,"300 Willis Circles Suite 617, Coryshire, WV 64531",921.671.0544x793,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,Group,Air,52,34322.6,188.78,34133.82,350,129,221
2021-10-04,Katie,InvalidCategory,Non-fiction,642.11,James Jones,catherine41@example.org,"95131 Catherine Parkways Suite 024, Brentmouth, MP 92765",001-363-696-7701x271,Silver,Soto-Rivera,West Denise,,and Sons,Air,48,30821.28,137.2,30684.08,201,14,187
2022-11-14,Pamela,Electronics,Headphones,651.11,Timothy Aguirre,,"9262 Hughes Spring Suite 934, Port Lori, OK 42039",262-299-0074x562,Bronze,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Inc,Sea,87,56646.57,62.86,56583.71,98,61,37
2022-01-28,Amy,Home & Garden,Decor,0.01,Michelle Alvarez,barrymartin@example.net,"049 Laura Manors Suite 276, Port Brendashire, WY 72023",671.778.0395,Silver,Randall-Ballard,Popeport,933.564.7029x6917,Group,Ground,94,34216.94,105.38,34111.560000000005,441,369,72
2023-05-03,Robert,Electronics,Mobile,847.43,John Smith,popeelizabeth@example.net,"71726 Boone Land Suite 163, Fitzpatrickburgh, NV 67222",283-439-9126x4424,Silver,Smith PLC,Lake Candiceton,,LLC,Sea,96,81353.28,122.64,81230.64,492,344,148
2023-02-07,Jamie,Books,Fiction,InvalidPrice,Lisa Silva,regina42@example.org,"6634 Matthew Garden Apt. 186, Christopherland, AZ 96934",713.909.9834x434,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,LLC,Air,99,92099.7,151.38,91948.32,73,10,63
2023-08-10,Jamie,Books,Fiction,930.3,Amanda Acosta,,"PSC 3601, Box 4466, APO AE 14428",487.500.3563x7730,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Ground,10,9303.0,81.61,9221.39,421,333,88
2023-06-08,Martha,Books,Fiction,433.1,Peter Clark,dwells@example.net,"PSC 0978, Box 6375, APO AP 38108",(337)966-5234,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Ground,22,9528.2,17.21,9510.990000000002,443,146,297
2022-01-26,Wanda,Toys,Educational,268.61,Patricia Cannon,brian92@example.net,"4163 Velez Turnpike Suite 218, West Davidport, AZ 73269",+1-662-588-7507x1323,Bronze,Brown-Miller,Seanfort,(502)758-2166,PLC,Sea,67,17996.870000000003,25.92,17970.950000000004,288,91,197
2022-10-28,Kristine,Electronics,Headphones,228.82,Kenneth Clark,shieldsanthony@example.org,"20804 Christina Mews, Greenfurt, SD 60121",(848)355-3561x749,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,Group,Air,100,22882.0,23.18,22858.82,225,214,11
2021-10-02,Pamela,Electronics,Headphones,651.11,Tammy Martin,mariejones@example.org,"001 Misty Drive Suite 832, Phillipberg, WV 01337",+1-977-656-5937x552,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Air,59,38415.49,113.62,38301.87,112,87,25
2023-03-28,Shawn,Electronics,Headphones,461.09,Mia Weeks,misty92@example.net,"88537 Hardy Street, Jennifermouth, MD 45961",848.394.1785x29754,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Ltd,Ground,73,33659.57,50.66,33608.91,323,323,0
2022-02-18,Kristine,Electronics,Headphones,0.01,Robert Rhodes,qmartinez@example.org,"11101 Kimberly Expressway Suite 832, South Amberborough, GA 98457",571-577-8050,Bronze,Smith PLC,Lake Candiceton,459-301-8580,PLC,Ground,14,3203.48,28.76,3174.72,428,44,384
2023-07-09,Fred,Books,Academic,951.53,Brittany Phillips,stephanie79@example.com,"6931 Lauren Expressway Apt. 996, Hancockburgh, VI 91908",+1-415-921-7934x255,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Group,Ground,36,34255.08,209.13,34045.950000000004,193,161,32
2022-09-17,Tammy,Home & Garden,Furniture,431.82,Linda Brown,thomas46@example.org,"87010 Winters Lane Suite 658, Meghanville, KY 91861",+1-747-378-1683x355,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,Ltd,Air,79,34113.78,1.2,34112.58,364,362,2
2022-07-15,Elizabeth,Clothing,Shirt,InvalidPrice,Mark Stewart,tracycannon@example.org,"215 Cooper Roads, South Markburgh, MS 42893",001-522-919-4633,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Ltd,Ground,53,44530.07,50.78,44479.29,262,240,22
2023-07-01,Kristine,Electronics,Headphones,228.82,Amanda Campbell,debra70@example.org,"2702 Dixon Branch Apt. 359, Lake Anthonyville, KS 85343",001-941-284-8864x484,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Ground,7,1601.74,4.22,1597.52,282,166,116
11-23-2021,Marvin,Clothing,Shirt,99513.0,Brenda Weber,ocalderon@example.org,"70726 Joshua Hollow, Port Markborough, ID 68028",(305)701-0802x95429,Silver,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Sea,34,33834.42,253.53,33580.89,85,24,61
2022-05-04,NonExistentProduct,Toys,Dolls,InvalidPrice,Scott Patterson,maria31@example.org,"258 Debra Place Apt. 768, Lake Drewside, UT 22763",401-233-0405,Gold,"Thornton, Jackson and Gray",Leslieville,,LLC,Sea,86,3975.78,9.14,3966.64,159,22,137
2022-07-13,Elizabeth,Clothing,Shirt,840.19,Joseph Frey,lancejackson@example.org,"8179 Angela Vista Apt. 327, Lake Victorborough, SC 50889",001-773-915-5954x51529,Silver,Higgins and Sons,West Johnbury,230-568-4141,PLC,Air,22,18484.18,64.08,18420.1,52,2,50
2021-11-21,Shawn,Electronics,Headphones,InvalidPrice,James White,fpena@example.org,"USNS Alexander, FPO AP 48696",(279)408-4401,Silver,Soto-Rivera,West Denise,805-650-6257x5876,PLC,Sea,92,42420.28,88.41,42331.87,477,65,412
2023-06-07,Angela,Toys,Action Figures,386.57,Charles Maxwell,sharon91@example.net,"392 Thompson Extension, South Matthew, ME 36332",(492)917-8225x0678,Bronze,King-Rodriguez,South Lindatown,7724600682,LLC,Ground,96,37110.72,2.19,37108.53,74,38,36
2023-08-20,Shannon,Home & Garden,Gardening Tools,68.01,Jessica Sanchez,,"455 Mary Path, Cobbberg, PW 26662",972-968-0237x0312,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Inc,Air,92,6256.92,18.11,6238.81,440,338,102
2022-10-08,Fred,Books,Academic,951.53,Janice Smith,zrodriguez@example.com,"17231 Roberts Meadows Suite 638, Powellfort, IN 36022",733-288-4490,Bronze,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Ground,32,30448.96,261.86,30187.1,493,167,326
2023-05-29,Wanda,Toys,Educational,268.61,William May,gsimpson@example.net,"8164 Mcpherson Turnpike Apt. 644, New Deborah, VT 01320",001-566-710-2036x3111,Bronze,Campos-Murillo,Lawsontown,822-222-4939,and Sons,Sea,25,6715.25,4.38,6710.87,70,39,31
08-04-2022,Michael,Toys,Dolls,46.23,Savannah Vazquez,rhonda76@example.net,"02485 Chapman Mission, Lake Lindsey, MO 41653",001-713-368-6569x111,Silver,"Rodriguez, Winters and Perez",Irwinhaven,,Group,Air,4,184.92,6.88,178.04,427,395,32
2022-07-28,Michael,Toys,Dolls,46.23,Nicole White,sheilasmith@example.org,"267 Lopez Overpass Apt. 661, Brucestad, FL 23109",+1-460-666-0117x75153,Gold,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,PLC,Ground,64,2958.72,3.62,2955.1,378,86,292
2021-11-17,Pamela,Electronics,Headphones,651.11,Christopher Nichols,bhaley@example.org,"2619 Gina Courts Suite 824, Olsonborough, WY 12807",7992691951,Gold,White and Sons,West Scott,288-572-7043,Group,Sea,21,13673.31,185.39,13487.92,118,90,28
01-15-2023,Cynthia,Electronics,Headphones,872.85,Maria Sims,swolf@example.org,"483 Matthew Shoal, Bakerville, WI 80931",001-940-560-6102x0087,Gold,"Thornton, Jackson and Gray",Leslieville,,PLC,Air,8,6982.8,121.48,6861.320000000001,349,312,37
2022-05-16,Amy,Home & Garden,Decor,364.01,Crystal Steele,tmorgan@example.net,"2202 Michael Gardens, Port Tammy, MA 56301",6707683405,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Ltd,Sea,20,7280.2,107.33,7172.87,316,257,59
2022-08-14,Shawn,Electronics,Headphones,461.09,Nancy Thomas,,"PSC 2685, Box 2928, APO AP 06360",315.288.4614,Gold,Randall-Ballard,Popeport,933.564.7029x6917,PLC,Sea,37,17060.329999999998,83.32,16977.01,433,431,2
2023-03-09,Marvin,Clothing,Shirt,0.01,Melissa Wade,,"Unit 2064 Box 2285, DPO AA 83960",+1-622-614-5347x876,Gold,King-Rodriguez,South Lindatown,7724600682,PLC,Air,7,6965.91,242.81,6723.099999999999,203,14,189
2023-05-01,Robert,Electronics,Mobile,847.43,Jessica Crawford,thompsonmark@example.org,"USCGC Harris, FPO AA 16081",770.300.2996,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,PLC,Air,42,35592.06,176.99,35415.07,369,313,56
2023-08-17,Katie,Books,Non-fiction,642.11,Jennifer Cruz,odonnellelizabeth@example.net,"4839 Kennedy Station, South Sherri, KY 41132",350-330-5163,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,PLC,Air,31,19905.41,190.74,19714.67,92,33,59
2022-09-25,Anthony,Books,Academic,693.39,Darlene Thompson,edwardswalter@example.net,"60114 Frances Lakes, Sarahton, NY 52455",(368)713-9918x9205,Gold,Campos-Murillo,Lawsontown,822-222-4939,LLC,Ground,43,29815.77,31.26,29784.51,445,62,383
2022-08-21,Nathaniel,Electronics,Camera,0.01,Dana Russell,joannfreeman@example.org,"309 Debra Ferry Apt. 981, Morrismouth, MT 35475",+1-733-810-3840,Silver,Peck Group,West Lindafurt,+1-838-976-6137,and Sons,Sea,81,52840.35,120.5,52719.85,278,217,61
2023-07-26,Amy,Home & Garden,Decor,364.01,Eddie Jones,allen79@example.org,"109 Kenneth Village Apt. 004, East Rodney, WA 35042",730.889.2246x68650,Bronze,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Ground,72,26208.72,67.86,26140.86,324,179,145
