Date,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerName,CustomerEmail,CustomerAddress,CustomerPhone,CustomerSegment,SupplierName,SupplierLocation,SupplierContact,ShipperName,ShippingMethod,QuantitySold,TotalAmount,DiscountAmount,NetAmount,StockReceived,StockSold,StockOnHand
2023-05-12,Marvin,Clothing,Shirt,99513.0,James Hobbs,xpatterson@example.com,"55679 Cesar Keys, East Jesseshire, ME 79792",3288865222,Bronze,Campos-Murillo,Lawsontown,822-222-4939,LLC,Air,53,52741.89,268.27,52473.62,365,122,243
10-12-2022,Shawn,Electronics,Headphones,461.09,Sherri Miller,mpace@example.com,"PSC 0014, Box 6984, APO AE 65856",001-888-244-5966x569,Bronze,Higgins and Sons,West Johnbury,230-568-4141,LLC,Sea,41,18904.69,88.94,18815.75,463,121,342
2023-01-18,Fred,Books,Academic,951.53,Charles Delacruz,rossdaniel@example.org,"197 Garrett Ports Apt. 656, Malikport, PW 47871",267.880.8528,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Group,Sea,48,45673.44,234.59,45438.850000000006,417,272,145
2022-12-30,Fred,InvalidCategory,Academic,951.53,Kathleen Carey,robbinswilliam@example.org,"86150 Peck Lock Apt. 799, East Alexander, NY 46477",211.208.1204,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Ltd,Sea,16,15224.48,220.89,15003.59,55,40,15
2022-07-22,Jamie,Books,Fiction,93030.0,David Atkinson,shawn54@example.net,"580 Brent Greens Suite 770, Lake Stephanie, AL 44195",+1-393-544-9348x192,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,LLC,Sea,67,62330.1,41.67,62288.43,381,78,303
2022-07-02,Anthony,Books,Academic,693.39,Elizabeth Gonzalez,qstevens@example.net,"55219 Gina Lodge Apt. 686, Moniquehaven, ND 38392",974-605-7780,Bronze,Peck Group,West Lindafurt,+1-838-976-6137,LLC,Air,93,64485.27,198.55,64286.719999999994,71,37,34
2023-03-22,Pamela,Electronics,Headphones,651.11,Caitlin Sanchez,eric64@example.net,"92168 Rojas Causeway, Reidfort, AK 04575",439-244-2598,Gold,Lee-Miller,South Emilyview,+1-588-750-7646,and Sons,Air,1,651.11,109.18,541.9300000000001,400,90,310
2022-08-22,Shannon,InvalidCategory,Gardening Tools,68.01,William Nichols,,"4982 Castillo Falls, Jeremyfurt, CO 67967",+1-923-260-1619,Silver,Brown-Miller,Seanfort,,Ltd,Ground,79,5372.79,17.68,5355.11,106,24,82
2021-10-18,Tammy,Home & Garden,Furniture,431.82,Cindy King,ojones@example.net,"5079 Brian Ridges Apt. 333, Port Jodi, SD 65670",(628)549-2086,Bronze,Soto-Rivera,West Denise,805-650-6257x5876,Inc,Air,91,39295.62,93.94,39201.68,358,162,196
2023-06-11,Cynthia,Electronics,Headphones,InvalidPrice,Jordan Moore,james04@example.com,"31038 Jennifer Field Suite 322, Davidview, SC 72181",8379685790,Bronze,Roman-Chambers,Dennischester,001-324-909-1637x2831,Inc,Sea,90,78556.5,125.79,78430.71,104,92,12
2022-06-23,Marvin,Clothing,Shirt,99999.99,Holly Livingston,jcarter@example.org,"781 Moore Springs, Toddstad, MI 25178",001-921-545-0478x42865,Gold,Peck Group,West Lindafurt,+1-838-976-6137,Ltd,Sea,68,67668.84,296.11,67372.73,247,43,204
2023-03-28,Cynthia,InvalidCategory,Headphones,InvalidPrice,Alex White,fmorton@example.org,"233 Stephen Well Suite 690, Amyfurt, OK 60377",001-805-942-9058x3610,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,LLC,Air,23,20075.55,85.24,19990.309999999998,488,459,29
2022-12-21,Fred,Books,Academic,951.53,Blake Burton,mreyes@example.net,"029 Ewing Oval Apt. 593, Shannonside, IL 63053",266.792.1022x27279,Silver,Peck Group,West Lindafurt,,LLC,Sea,48,45673.44,68.75,45604.69,411,304,107
2022-08-28,NonExistentProduct,Clothing,Shirt,995.13,Patrick Hill,usmith@example.com,"01974 Murray Pines Apt. 318, East Lindaberg, RI 53187",512.479.3235x16930,Silver,Smith PLC,Lake Candiceton,459-301-8580,Group,Ground,33,32839.29,251.34,32587.95,140,114,26
03-01-2022,Shannon,Home & Garden,Gardening Tools,68.01,Michael Bishop,brittneyarellano@example.org,"7245 Cox Crossroad, Jeffersonchester, VT 80997",+1-863-971-8363x77600,Gold,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Air,83,5644.830000000001,14.43,5630.400000000001,293,126,167
2021-10-31,Tammy,Home & Garden,Furniture,43182.0,Teresa Li,ojackson@example.com,"86172 Lopez Circles, Staceymouth, ME 43671",480.476.8120x43404,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Ltd,Ground,98,42318.36,102.45,42215.91,175,99,76
2022-12-31,Katie,Books,Non-fiction,642.11,Michael Thomas,elizabethramsey@example.net,"831 Alicia River, South Petertown, WV 04846",598-451-4185x86731,Silver,Brown-Miller,Seanfort,,Inc,Sea,18,11557.98,155.14,11402.84,500,380,120
06-02-2022,Shawn,Electronics,Headphones,46109.0,Michael Johnson,randallbelinda@example.org,"18343 Price Point Apt. 428, Freemanside, KY 46713",710.568.9213x22555,Silver,Randall-Ballard,Popeport,933.564.7029x6917,Group,Air,3,1383.27,22.37,1360.9,411,274,137
2023-03-26,Nathaniel,Electronics,Camera,652.35,Randy Bautista,brianlyons@example.org,"841 Hunter Station Apt. 828, Lake Brandon, MD 84708",001-532-883-2388x8126,Gold,White and Sons,West Scott,288-572-7043,PLC,Ground,99,64582.65,89.62,64493.03,151,115,36
2021-10-10,Pamela,Electronics,Headphones,651.11,Terry Baker,lespinoza@example.com,"7721 Stewart Centers, Rebeccastad, WI 02981",5017923871,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Group,Ground,8,5208.88,38.98,5169.900000000001,151,61,90
2023-02-17,Tammy,Home & Garden,Furniture,431.82,Erik Blackwell,ryan32@example.org,"339 Davis Vista, Brittanyberg, WV 00502",(585)828-8565x699,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Sea,83,35841.06,40.16,35800.899999999994,362,212,150
2022-09-07,Marvin,Clothing,Shirt,99513.0,Elizabeth Crawford,thompsondylan@example.org,"01904 Miller Extension, North Paul, MT 74853",(586)338-3704x849,Gold,Smith PLC,Lake Candiceton,459-301-8580,PLC,Sea,77,76625.01,65.38,76559.62999999999,57,18,39
2022-03-18,Michael,Toys,Dolls,InvalidPrice,Linda Johnson,vharris@example.com,"Unit 0295 Box 6813, DPO AP 39409",321-824-5556,Gold,Campos-Murillo,Lawsontown,822-222-4939,and Sons,Ground,92,4253.16,4.91,4248.25,414,305,109
12-08-2021,NonExistentProduct,Electronics,Headphones,660.05,Tamara Smith,cbrown@example.org,"2229 Barnes Walk Apt. 929, Janetmouth, CT 64593",4749295971,Gold,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Sea,56,36962.799999999996,142.31,36820.49,299,27,272
2022-07-19,Amy,Home & Garden,Decor,364.01,David Cook,bdaniels@example.net,"021 Johnson Club, Mcdonaldmouth, MI 37357",(572)720-0611x565,Gold,White and Sons,West Scott,288-572-7043,and Sons,Air,84,30576.84,96.6,30480.24,396,272,124
2023-09-16,Angela,Toys,Action Figures,386.57,Larry Moore,dave17@example.org,"12622 Thomas Mount Suite 913, West Davidville, WI 12076",001-585-359-4718,Gold,Brown-Miller,Seanfort,(502)758-2166,LLC,Sea,59,22807.63,102.27,22705.36,313,95,218
2023-06-12,Amy,Home & Garden,Decor,InvalidPrice,Rebecca Williams,deleonerik@example.net,"8574 Jensen Rest, Morrisshire, OK 15355",(251)212-9523,Bronze,Roman-Chambers,Dennischester,001-324-909-1637x2831,LLC,Sea,23,8372.23,22.75,8349.48,311,28,283
2023-07-09,Robert,Electronics,Mobile,InvalidPrice,Andrew Johnson,deannahodge@example.net,"601 Le Dale, Zamorabury, MA 40898",348-370-5171x755,Gold,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Group,Air,95,80505.84999999999,114.26,80391.59,457,445,12
2022-07-09,Jamie,InvalidCategory,Fiction,93030.0,Melissa Frost,josephmurray@example.net,"PSC 7347, Box 0195, APO AE 02789",906.693.3203x412,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,and Sons,Air,46,42793.799999999996,154.36,42639.439999999995,148,98,50
2023-05-21,NonExistentProduct,Electronics,Headphones,872.85,Jose Bautista,bianca36@example.org,"982 Rebecca Island Suite 323, Port Laura, AK 63041",965-273-5674x00123,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Ground,37,32295.45,122.54,32172.91,452,293,159
09-12-2022,NonExistentProduct,Toys,Dolls,46.23,Barbara Jackson,kennethrichardson@example.net,"24659 Reyes Isle Apt. 478, Matthewsfort, WI 76464",942.998.3078x55205,Silver,Brown-Miller,Seanfort,(502)758-2166,LLC,Air,47,2172.81,13.79,2159.02,276,107,169
03-24-2022,Shannon,Home & Garden,Gardening Tools,68.01,Paige Bennett,oconnorjessica@example.org,"61724 Dunn Divide Suite 494, New Isaiah, IL 98733",320.831.2514,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Ground,73,4964.7300000000005,4.38,4960.35,488,106,382
09-26-2023,Martha,Books,Fiction,0.01,John Kelly,rickoliver@example.com,"6914 Gary Path Suite 455, Rossville, TN 00594",+1-431-990-9563x28708,Silver,Peck Group,West Lindafurt,+1-838-976-6137,Ltd,Ground,97,42010.700000000004,52.73,41957.97,380,137,243
2021-11-09,Cynthia,Electronics,Headphones,872.85,Jessica Franklin,sandersheather@example.org,"77205 Leblanc Dam Suite 887, Lake Aliciafort, AK 87104",+1-700-380-8271,Gold,White and Sons,West Scott,,PLC,Ground,7,6109.95,2.62,6107.33,439,352,87
2021-12-15,Fred,Books,Academic,951.53,Tammy Gilbert,,"776 Terri Forest, Sheilaland, AL 72136",807.703.8183x577,Gold,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,PLC,Sea,35,33303.549999999996,48.79,33254.759999999995,302,29,273
2023-07-15,NonExistentProduct,Toys,Dolls,46.23,Daniel Medina,cortezjessica@example.net,"44053 West Landing Apt. 121, Jamiechester, PA 44698",+1-555-280-4211x31589,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Sea,86,3975.7799999999997,5.13,3970.6499999999996,170,1,169
2022-11-14,Martha,Books,Fiction,433.1,Michael Brown,harveydana@example.org,"7339 Haley Causeway Suite 355, South Ronaldland, WY 44722",001-640-351-6582,Silver,Soto-Rivera,West Denise,805-650-6257x5876,LLC,Ground,97,42010.700000000004,27.38,41983.32000000001,266,29,237
2022-07-28,Fred,Books,Academic,951.53,Rebecca Fisher,sdyer@example.net,"7743 Lamb Stravenue Suite 311, Isaacside, DC 65110",+1-920-622-2799x6881,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,PLC,Ground,50,47576.5,262.55,47313.95,259,8,251
2022-04-18,Michael,Toys,Dolls,46.23,Lauren Farrell,,"0706 April Meadow Suite 070, Port Gregory, MI 26445",4634035261,Bronze,Peck Group,West Lindafurt,+1-838-976-6137,PLC,Sea,24,1109.52,9.13,1100.3899999999999,73,31,42
2022-03-02,Shawn,Electronics,Headphones,461.09,Caroline Knight,deleonrobert@example.net,"2874 Marilyn Rue Suite 258, East Samuelshire, VI 56305",509.845.2792x047,Gold,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,and Sons,Ground,77,35503.93,28.64,35475.29,102,9,93
2023-06-23,Marvin,Clothing,Shirt,995.13,Jennifer Baker,eric32@example.net,"70770 Jason Extensions, New Tinatown, TN 04025",794.927.4570,Gold,Randall-Ballard,Popeport,933.564.7029x6917,PLC,Sea,56,55727.28,51.81,55675.47,422,159,263
2023-05-05,Wanda,InvalidCategory,Educational,99999.99,Julie White,shannonstephen@example.com,"977 Ferguson Ports Suite 971, Odomfort, MP 99172",260.324.1714x5173,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Air,30,8058.3,47.64,8010.66,67,52,15
2022-03-24,Michael,Toys,Dolls,46.23,Bradley Bryant,,"80439 Rodney Cove, West Ariel, DC 37728",312-833-7873x287,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,and Sons,Ground,33,1525.59,11.65,1513.9399999999998,284,240,44
2022-04-09,Cynthia,Electronics,Headphones,872.85,Danielle Williams,zmalone@example.org,"2868 Williams Loaf Apt. 034, Port Joyceland, AL 40039",001-918-711-2115x67383,Gold,Brown-Miller,Seanfort,(502)758-2166,Ltd,Ground,45,39278.25,188.1,39090.15,72,57,15
2022-06-14,Anthony,InvalidCategory,Academic,693.39,Sarah Miles,john45@example.com,"9538 Webb Glen Suite 799, Crawfordmouth, AL 71433",6748946962,Silver,Lee-Miller,South Emilyview,+1-588-750-7646,and Sons,Ground,93,64485.27,167.95,64317.32,131,57,74
2023-06-19,Kristine,Electronics,Headphones,228.82,Deborah Stephens,loribailey@example.net,"916 Loretta Orchard, Harrisonburgh, SD 55171",928.939.3456,Gold,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Air,27,6178.139999999999,17.54,6160.599999999999,140,90,50
2023-07-19,Cynthia,Electronics,Headphones,99999.99,Colin Freeman,jamieryan@example.com,"407 Mark Parkways, Allenbury, NJ 28480",(703)820-9098x05646,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Group,Air,87,75937.95,228.53,75709.42,415,83,332
2022-01-14,Wanda,Toys,Educational,268.61,Denise Mcclure,,"84491 Jessica Knoll, Lake Brandon, MH 18431",001-887-991-6970x327,Gold,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,and Sons,Ground,13,3491.9300000000003,46.02,3445.9100000000003,210,159,51
2022-09-29,Jamie,Books,Fiction,930.3,Melissa Little,jamessullivan@example.com,"937 Timothy Isle, Lake Joshuaport, MS 43821",6293451060,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Inc,Ground,48,44654.399999999994,11.34,44643.06,486,358,128
2022-07-28,Michael,Toys,Dolls,46.23,Nicole White,sheilasmith@example.org,"267 Lopez Overpass Apt. 661, Brucestad, FL 23109",+1-460-666-0117x75153,Gold,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,PLC,Ground,64,2958.72,3.62,2955.1,378,86,292
2023-06-28,Jamie,Books,Fiction,930.3,Jonathan Andrews,jmyers@example.org,"01698 Shaffer Squares Apt. 361, Webbfort, ND 61792",(279)768-5992x0352,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Group,Sea,97,90239.09999999999,59.84,90179.26,263,101,162
2023-06-18,Martha,Books,Fiction,433.1,Carol Oliver,haleybender@example.com,"4450 Morgan Forge Suite 702, Rhodeshaven, DE 69459",760.839.6911x928,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,LLC,Sea,48,20788.800000000003,104.37,20684.430000000004,122,50,72
2022-04-11,Marvin,Clothing,Shirt,99513.0,Megan Martinez,williamswilliam@example.net,"35568 Richards Turnpike, East Debra, GU 90607",814-346-9301x4923,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Inc,Sea,50,49756.5,65.18,49691.32,372,76,296
02-21-2023,Justin,Electronics,Headphones,InvalidPrice,Jeffrey Bowman,ashleejones@example.net,"579 Amber Corner Apt. 735, Leslieton, ME 93740",565.353.5322,Bronze,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Inc,Ground,96,63364.799999999996,159.62,63205.17999999999,270,170,100
2022-04-22,Shannon,Home & Garden,Gardening Tools,InvalidPrice,Ian Lara,emily21@example.com,"826 Laura Extensions, Molinaland, FM 19205",(548)518-4528,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,,Ltd,Ground,23,1564.23,20.04,1544.19,371,62,309
2023-01-25,Tammy,Home & Garden,Furniture,431.82,Dawn Williams,michaelnelson@example.org,"3295 Drake Path Apt. 391, Youngville, NJ 28047",574.915.6444x376,Bronze,White and Sons,West Scott,288-572-7043,PLC,Ground,46,19863.72,91.12,19772.600000000002,262,153,109
2023-05-01,Robert,Electronics,Mobile,847.43,Jessica Crawford,thompsonmark@example.org,"USCGC Harris, FPO AA 16081",770.300.2996,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,PLC,Air,42,35592.06,176.99,35415.07,369,313,56
2023-02-05,Elizabeth,Clothing,Shirt,840.19,Andrew Campbell,stephanieking@example.net,"964 James Hollow, New Bradleybury, GA 13874",(864)534-3926x51503,Gold,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Group,Sea,58,48731.020000000004,86.96,48644.060000000005,113,28,85
09-06-2023,Elizabeth,Clothing,Shirt,840.19,Mrs. Sarah Vaughn,blambert@example.net,"750 Erickson Fords, Port Nicoleton, AS 83852",+1-675-561-2620,Gold,White and Sons,West Scott,288-572-7043,PLC,Ground,57,47890.83,0.85,47889.98,216,164,52
2022-05-03,Kristine,Electronics,Headphones,InvalidPrice,Antonio Short,ronaldpearson@example.net,"20193 Michael Cliff Apt. 409, Vazquezberg, CT 31756",572-575-0715,Silver,Campos-Murillo,Lawsontown,822-222-4939,Group,Ground,96,21966.72,30.39,21936.33,147,12,135
2022-11-22,Shawn,Electronics,Headphones,461.09,Amanda Murray,donnamiller@example.net,"Unit 6617 Box 0670, DPO AA 05367",5968456264,Gold,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,PLC,Air,81,37348.29,114.7,37233.590000000004,291,153,138
2023-01-29,Jamie,Books,Fiction,930.3,Richard Chung,,"75196 Murphy Glen Apt. 115, East Stephanie, KS 75296",(372)669-3022x957,Bronze,Smith PLC,Lake Candiceton,459-301-8580,Group,Ground,67,62330.1,263.1,62067.0,222,42,180
2023-03-16,Amy,Home & Garden,Decor,364.01,Sharon Collins,,"1281 Tammy Cliff, South Robert, NV 05958",+1-808-917-3434x152,Silver,Peck Group,West Lindafurt,+1-838-976-6137,PLC,Sea,32,11648.32,17.98,11630.34,228,38,190
2021-12-10,Justin,Electronics,Headphones,0.01,Debra Peterson,sarah41@example.net,"7940 Golden Camp Apt. 349, Wallacefurt, NH 46011",+1-838-332-8459x271,Bronze,Campos-Murillo,Lawsontown,822-222-4939,Group,Ground,85,56104.24999999999,6.12,56098.12999999999,490,301,189
2022-10-24,Katie,Books,Non-fiction,64211.0,Christina Morales MD,carrieray@example.net,"6699 Mayo Isle, South Adamchester, PA 19191",(699)309-1794,Bronze,King-Rodriguez,South Lindatown,7724600682,PLC,Ground,59,37884.49,143.95,37740.54,440,54,386
2023-05-01,NonExistentProduct,Toys,Educational,268.61,Scott Bradley,nmitchell@example.net,"7062 Bailey Squares Apt. 000, East Dawn, AZ 01297",(319)321-5349x55338,Bronze,Peck Group,West Lindafurt,+1-838-976-6137,Inc,Sea,92,24712.120000000003,44.23,24667.890000000003,163,126,37
2022-04-18,Nathaniel,InvalidCategory,Camera,652.35,Daniel Soto,,"8075 Lorraine Mills Suite 692, Lake Caitlin, VI 31803",001-783-740-5690,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,PLC,Ground,6,3914.1000000000004,174.31,3739.7900000000004,369,165,204
2022-02-03,Robert,Electronics,Mobile,847.43,Dennis Lawson,msmith@example.com,"209 Garcia Alley Suite 963, Josephbury, IA 83651",(849)955-8678x2520,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,and Sons,Sea,74,62709.82,228.11,62481.71,455,37,418
2021-12-24,NonExistentProduct,Books,Non-fiction,642.11,Terry Reyes,hdavis@example.net,"USNV Smith, FPO AA 98473",764.902.8435x37937,Silver,White and Sons,West Scott,288-572-7043,PLC,Ground,76,48800.36,181.03,48619.33,121,23,98
2021-11-07,Amy,InvalidCategory,Decor,364.01,Pamela Schwartz,washingtonkenneth@example.net,"8881 Wilson Forks, East Johnborough, DC 31229",(999)415-9144,Silver,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Air,62,22568.62,88.97,22479.649999999998,403,340,63
03-02-2023,Cynthia,Electronics,Headphones,87285.0,Vicki Mason,rnguyen@example.com,"6433 Thomas Overpass Suite 909, North Kelly, AL 35902",(639)536-4011,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Ltd,Air,60,52371.0,67.88,52303.12,333,156,177
2022-04-10,Shannon,Home & Garden,Gardening Tools,99999.99,Linda Bird,butlerronald@example.org,"4601 Amanda Station Apt. 730, Port Allenport, FM 73847",703.679.6694x46003,Gold,Brown-Miller,Seanfort,(502)758-2166,LLC,Sea,21,1428.21,7.75,1420.46,430,410,20
2021-11-19,Shannon,Home & Garden,Gardening Tools,68.01,Joshua Singleton,jessewatts@example.net,"90680 Sheri Manors, New Ronaldtown, OH 21925",340.478.8388,Gold,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Group,Sea,92,6256.92,7.01,6249.91,258,248,10
2023-07-01,Kristine,Electronics,Headphones,228.82,Amanda Campbell,debra70@example.org,"2702 Dixon Branch Apt. 359, Lake Anthonyville, KS 85343",001-941-284-8864x484,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Ground,7,1601.74,4.22,1597.52,282,166,116
2022-01-21,Shawn,Electronics,Headphones,461.09,David Rich,kathyvang@example.net,"5136 Wilson Ranch Apt. 780, Martinmouth, NH 72800",+1-766-749-0211x3676,Bronze,White and Sons,West Scott,288-572-7043,Group,Ground,57,26282.129999999997,75.09,26207.039999999997,312,5,307
2022-01-13,Anthony,Books,Academic,693.39,Jared Miller,michelejuarez@example.net,"38370 Massey Plains Suite 018, East Shelly, MD 77221",(600)384-4652,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Ltd,Ground,5,3466.95,10.52,3456.43,262,183,79
2022-04-04,Pamela,Electronics,Headphones,651.11,Barbara Johnston,mackenzierobinson@example.org,"PSC 5357, Box 4728, APO AE 72158",(383)966-2946x89805,Silver,Peck Group,West Lindafurt,+1-838-976-6137,PLC,Air,58,37764.38,170.06,37594.32,439,31,408
2022-05-04,Katie,Books,Non-fiction,642.11,Tammy Robertson,mccannmelissa@example.net,"7422 Danielle Summit, Lake Timothy, AL 84223",970-864-9744x2111,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,,LLC,Ground,27,17336.97,151.22,17185.75,59,10,49
2023-04-07,Anthony,Books,Academic,69339.0,Thomas Lowe,jenniferhamilton@example.org,"8155 Brent Land Suite 762, Thompsonborough, AL 76375",873-243-4453x232,Silver,Peck Group,West Lindafurt,+1-838-976-6137,PLC,Sea,16,11094.24,191.27,10902.97,354,131,223
2022-10-08,Marvin,Clothing,Shirt,995.13,Kenneth Knight,qescobar@example.com,"46754 Clark Ports Suite 464, East Samanthachester, TN 28141",(854)370-3773,Silver,Lee-Miller,South Emilyview,+1-588-750-7646,and Sons,Sea,97,96527.61,260.46,96267.15,106,24,82
